,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
50,14.5%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Clos de los Siete almost never fails, and this version from a ripe and easy vintage is just that: ripe and easy. Inky blackberry and black currant aromas show a waft of campfire creosote, while this feels big and round, with plenty of mouth-blackening fruit. Oak-aided blackberry, cassis and chocolate flavors come with a hint of herbs, while the finish is smooth and mild. Drink through 2023.                      Michael Schachner ",By Michel Rolland,Clos de los Siete 2018 By Michel Rolland Red (Uco Valley),$20, Mendoza Province,92,Uco Valley,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Clos de los Siete
51,14.2%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Deep and dark aromas of berry, plum, pie spice and lavender show on the nose of this blend of 57% Zinfandel from the Derby Vineyard and 43% Petite Sirah from Laura's Vineyard. The palate is lavish in rich fruit and spice flavors, but there is a firm tension as well as light violet and crushed gravel elements.                      Matt Kettmann ",The Maneater,Derby 2016 The Maneater Red (Paso Robles),$38, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Derby
52,14.3%,"Central Coast, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Dark-black-plum, tar and mahogany aromas show on the initially subtle nose of this blend of 70% Cabernet Sauvignon, 25% Sangiovese and 5% Petite Sirah. The tannins are firm on the sip, where rich blackberry flavors meet with a tarry minerality and ample licorice spice. Drink now through 2028.                      Matt Kettmann ",Tuscan Nights,Pianetta 2018 Tuscan Nights Red (Central Coast),$46, California,91, Central Coast,Central Coast,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Pianetta
53,14.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Dried mushroom, wood spice, anise and baked red-fruit aromas show on the nose of this blend of 81% Cabernet Sauvignon, 11% Syrah, 5% Petite Sirah and 3% Merlot. It's viscous on the palate at first, and then the tannins and acidity rise to meet the blue fruit and toasty oak flavors.                      Matt Kettmann ",The Possessor,Tooth & Nail 2018 The Possessor Red (Paso Robles),$34, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Tooth & Nail
54,14.2%,"Walla Walla Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,7/1/2021,"
                      This wine is made from 62% Cabernet Sauvignon, 15% Syrah, 14% Cabernet Franc, 7% Merlot and 2% Grenache. Aromas of café au lait, green herbs, raspberry and sweet baking spice lead to a center-focused palate full of dark chocolate flavors. It's light on its feet, with the grainy tannins backing it up.                      Sean P. Sullivan ",,Métis 2018 Red (Walla Walla Valley (OR)),$35, Oregon,91, Oregon Other,Walla Walla Valley (OR),Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Métis
55,14%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      A blend of 85% Sangiovese and 15% Malvasia Nera, this has aromas of cedar, leather, French oak and a whiff of underbrush. Linear and on the lighter end of medium-bodied, the palate offers juicy Morello cherry, blood orange, coffee bean and ground clove before grainy tannins grip the close.                      Kerin O’Keefe ",I Sodi di San Niccolò,Castellare 2016 I Sodi di San Niccolò Red (Toscana),$90, Tuscany,91,Toscana,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Castellare
56,14.8%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      This blend of Malbec, Zinfandel, Petite Sirah, Cabernet Sauvignon, Petit Verdot and Carignan is a satisfyingly rich, round and silky.The full-bodied, supple palate boasts flavors of black cherry, currant and blueberry alongside hints of game and tobacco.                      Virginie Boone ",Lion Tamer,Hess Collection 2018 Lion Tamer Red (Napa Valley),$45, California,91, Napa,Napa Valley,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Hess Collection
57,14.6%,"Adelaida District, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Lush aromas of roasted strawberry, crumpled herbs and sweet wood spice show on the nose of this Cabernet Sauvignon-led blend, which also includes 10% each of Syrah and Petite Sirah. The dark-fruit, thyme and mint aspects of the palate are bolstered by acidity and chalky tannins.                      Matt Kettmann ",Iso,Kukkula 2018 Iso Red (Adelaida District),$55, California,91, Central Coast,Adelaida District,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Kukkula
58,14.5%,"Mendocino County, Mendocino County, California, US",750 ml,Red, US,7/1/2021,"
                      Wonderful black-fruit flavors are matched by baking spices in this concentrated, balanced and velvet-textured wine. The tannins are very fine grained and the palate overflows with blueberry, blackberry and a hint of black pepper.                      Jim Gordon ",True Grit Reserve,Parducci 2019 True Grit Reserve Red (Mendocino County),$20, California,91, Mendocino County,Mendocino County,Not rated yet [Add Your Review],"Red Blends, Red Blends",2019,Parducci
59,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Black-fruit aromas are generous and pulpy, with a touch of graphite. This blend of 70% Malbec with Bonarda and Syrah feels plush and jammy, with modest acidity. Jammy blackberry flavors are ever so slightly herbal, while this is easygoing on the finish, a reflection of this blend in its entirety. Drink through 2022.                      Michael Schachner ",Amado Sur,Trivento 2018 Amado Sur Red (Mendoza),$18, Mendoza Province,91,Mendoza,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Trivento
60,13.5%,"Mediterranée, France Other, France",750 ml,Red, France,7/1/2021,"
                      A juicy, fruity blend of Mourvèdre, Grenache and Cinsault, this wine is lightly textured with soft tannins. The equivalent of a second wine for this estate, it focuses on ripe black fruits and fresh acidity. Drink from 2022. Organic.                      Roger Voss ",Cadet de la Bégude,Domaine de la Bégude 2019 Cadet de la Bégude Red (Mediterranée),$30, France Other,91,Mediterranée,,Not rated yet [Add Your Review],"Provence red blend, Red Blends",2019,Domaine de la Bégude
61,15%,"Adelaida District, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      There's an intriguing touch of nori to the nose of this blend of 58% Syrah, 37% Cabernet Sauvignon and 5% Petite Sirah, as well as elderberry, forest shrub and cocoa aromas. Dried flowers and beet flavors come through on the dry, savory sip.                      Matt Kettmann ",Kiame Kuvée,Kiamie 2016 Kiame Kuvée Red (Adelaida District),$72, California,91, Central Coast,Adelaida District,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Kiamie
62,14.1%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,7/1/2021,"
                      This blend of 64% Syrah, 22% Cabernet Sauvignon and 14% Merlot makes for a delightful pour. Aromas of baked black plum, cocoa and dried rose lead into a palate framed by rustic tannins that hold up those rich fruit flavors, with mace and clove adding spice.                      Matt Kettmann ",,Alma de Cattleya 2019 Red (Sonoma County),$27, California,91, Sonoma,Sonoma County,Not rated yet [Add Your Review],"Red Blends, Red Blends",2019,Alma de Cattleya
63,14.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Black-skinned berry, underbrush and leather aromas emerge from the glass. The polished palate features dried black cherry, ground black pepper and tobacco alongside fine-grained tannins. Drink through 2028.                      Kerin O’Keefe ",,Supremus 2015 Red (Toscana),$19, Tuscany,91,Toscana,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2015,Supremus
64,14.3%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      This attractive and vibrant blend of Barbera, Nebbiolo and Sangiovese is focused on red-cherry and raspberry flavors and braced by tangy acidity. Moderate tannins cleanse the palate for the next bite of a rich risotto or juicy lamb burger.                      Jim Gordon ",Estate Patrinus,Las Positas 2016 Estate Patrinus Red (Livermore Valley),$55, California,90, Central Coast,Livermore Valley,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Las Positas
65,14.5%,"California, California Other, California, US",750 ml,Red, US,7/1/2021,"
                      Broad, rich and mouthfilling, this full-bodied wine offers a tasty blend of ripe strawberry and raspberry flavors with stylish and light oak accents like ginger and nutmeg.                      Jim Gordon ",,Ryer Estate 2018 Red (California),$10, California,90, California Other,California,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Ryer Estate
66,14%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Made with 90% Sangiovese and 10% Merlot, this has aromas of menthol, damp forest floor and leather before a violet note pops up. The linear, racy palate offers dried cherry, licorice and a hint of coffee bean alongside taut, close-grained tannins.                      Kerin O’Keefe ",,Certosa di Belriguardo 2018  Chianti Classico,N/A, Tuscany,90,Chianti Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Certosa di Belriguardo
67,14.9%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,7/1/2021,"
                      This agile and complex wine emphasizes good balance and a tempting mélange of red-fruit flavors that are well braced by bright acidity and moderate tannins. The blend is more than half Cinsault plus four other grape varieties.                      Jim Gordon ",The Miner's Inch,Starfield 2018 The Miner's Inch Red (El Dorado),$28, California,90, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Starfield
68,14.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      This blend of 55% Petit Verdot, 25% Cabernet Franc and 20% Cabernet Sauvignon opens with aromas of black-skinned berries, mocha and bell pepper. The concentrated palate offers blackberry jam, toasted oak and espresso alongside close-grained tannins. Drink through 2025.                      Kerin O’Keefe ",Monteti,Tenuta Monteti 2015 Monteti Red (Toscana),$48, Tuscany,90,Toscana,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2015,Tenuta Monteti
69,14.5%,"Central Coast, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Generous aromas of blackberry jam, root-beer spice, turned earth and rusty rocks show on the nose of this kitchen-sink blend of 23% Sangiovese, 22% Cabernet Sauvignon, 22% Malbec, 17% Cabernet Franc, 9% Petit Verdot and 7% Petite Sirah. There's ample grip to the palate, which frames the thick black-plum and elderberry flavors.                      Matt Kettmann ",Fire Station,Old Creek Ranch 2018 Fire Station Red (Central Coast),$55, California,90, Central Coast,Central Coast,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Old Creek Ranch
70,13.5%,"Epanomi, Greece",750 ml,Red, Greece,7/1/2021,"
                      Made predominately from Limnio, with Mavrotragano and Mavroudi, this red blend offers aromas of plum, blackberry, olive and spice. On the palate, it's juicy but balanced, with flavors of black cherry, blackberry, spices and plum buoyed by bright acidity. The wine finishes long with a wave a of crushed herbs and olive.                      Susan Kostrzewa ",Avaton,Gerovassiliou 2013 Avaton Red (Epanomi),$48,Epanomi,90,,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2013,Gerovassiliou
71,15%,"California, California Other, California, US",750 ml,Red, US,7/1/2021,"
                      This full-bodied, ripe and mouthfilling wine is packed deeply with blueberry and blackberry flavors and wrapped in moderate tannins. Blended from Syrah, Carignan and Tempranillo, it's going to be great with a juicy steak or brisket.                      Jim Gordon ",Clockstoppers,M2 2017 Clockstoppers Red (California),$32, California,90, California Other,California,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,M2
