,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
149,9%,"Mosel, Germany",750 ml,White, Germany,12/1/2020,"
                      Hints of fresh herb and lemon characterize this pert, subtle white blend. It's medium-sweet on the palate with a honeyed sweetness that clings on the palate. Sunny lemon candy acidity offers balance. Best young.                      Anna Lee C. Iijima ",Piesporter Michelsberg,Karl Josef 2018 Piesporter Michelsberg White (Mosel),$10,Mosel,86,,,Not rated yet [Add Your Review],White Blend,2018,Karl Josef
150,14.4%,"Napa Valley, Napa, California, US",750 ml,White, US,12/1/2020,"
                      Blending equal parts Marsanne, Viognier and Chardonnay, this hearty white is given 12 months in new French oak. It tastes of caramel, brioche and sweet apricot, with a finish that is beginning to show its age.                      Virginie Boone ",Blanc Caché Stagecoach Vineyard,The Hidden Gallery 2016 Blanc Caché Stagecoach Vineyard White (Napa Valley),$70, California,86, Napa,Napa Valley,Not rated yet [Add Your Review],White Blend,2016,The Hidden Gallery
151,9.5%,"Rheinhessen, Germany",750 ml,White, Germany,12/1/2020,"
                      Markedly tropical compared with this bottling's Kabinett version, this is a juicy, fruit-forward blend of workhorse German grapes like Faberrebe, Silvaner, Bacchus, Kerner and Huxelrebe. It's sweet in style with a slightly nectar-like unctuousness but balanced by tangerine acidity. Enjoy young.                      Anna Lee C. Iijima ",Weinkellerei Kreusch Spätlese,Leonard Kreusch 2018 Weinkellerei Kreusch Spätlese White (Rheinhessen),$15,Rheinhessen,86,,,Not rated yet [Add Your Review],White Blend,2018,Leonard Kreusch
152,9.5%,"Mosel, Germany",750 ml,White, Germany,12/1/2020,"
                      A smoky nose leads to a palate of sweet pastry, lemon and grapefruit in this medium-sweet blend of Müller-Thurgau and Riesling. It's an easy-drinking, approachable sip with pert lemony acidity. Best enjoyed young.                      Anna Lee C. Iijima ",Piesporter Michelsberg,Leonard Kreusch 2018 Piesporter Michelsberg White (Mosel),$10,Mosel,86,,,Not rated yet [Add Your Review],White Blend,2018,Leonard Kreusch
153,9%,"Rheinhessen, Germany",750 ml,White, Germany,12/1/2020,"
                      Juicy apple, pear and peach flavors mark this medium-sweet blend of Bacchus and Silvaner grapes. It's not a complex wine but offers straightforward, juicy fruit flavors with just a touch of earthen minerality. Best enjoyed young.                      Anna Lee C. Iijima ",Weinkellerei Kreusch Kabinett,Leonard Kreusch 2018 Weinkellerei Kreusch Kabinett White (Rheinhessen),$13,Rheinhessen,85,,,Not rated yet [Add Your Review],White Blend,2018,Leonard Kreusch
154,10%,"Rheinhessen, Germany",750 ml,White, Germany,12/1/2020,"
                      Tropical notes of pineapple and guava have a preserved tone in this candied white blend. It's a straightforward, fruity sip that finishes with a slightly treacly sweetness. Best enjoyed young.                      Anna Lee C. Iijima ",Weinkellerei Kreusch Auslese,Leonard Kreusch 2018 Weinkellerei Kreusch Auslese White (Rheinhessen),$15,Rheinhessen,84,,,Not rated yet [Add Your Review],White Blend,2018,Leonard Kreusch
155,12.5%,"Alsace, Alsace, France",750 ml,White, France,11/1/2020,"
                      On the nose of this wine, subtle notions of barley sugar and candied orange peel promise richness. The palate comes with concentrated but restrained sweetness that settles like balm on the tongue. Yes, this wine is rich but it lays itself down like a feather, providing warmth, smoothness and a gentle, medium sweetness that speaks of barley sugar, subtle sultana and vivid freshness. The balance reflects a most original expression of Alsace. It's a wine to take time over. Drink by 2045.                      Anne Krebiehl MW ",Altenberg de Bergheim Grand Cru,Domaine Marcel Deiss 2015 Altenberg de Bergheim Grand Cru White (Alsace),$95, Alsace,97,Alsace,,Not rated yet [Add Your Review],"Alsace white blend, White Blend",2015,Domaine Marcel Deiss
156,14.5%,"Alsace, Alsace, France",750 ml,White, France,11/1/2020,"
                      Smoke and golden sultana notions make for an unusual but inviting nose on this wine. These aromas are joined by resinous, honeyed richness that also informs the concentrated palate. There is something ethereal about the flavors, with their beeswax and citrus-rind lift that is anchored in textured richness. Powerful and incisive, the wine has a balm-like feel. Despite its dryness, it has an edge of caramel and a finish of dried lemon zest. Monumental.                      Anne Krebiehl MW ",Mambourg Grand Cru,Domaine Marcel Deiss 2015 Mambourg Grand Cru White (Alsace),$90, Alsace,96,Alsace,,Not rated yet [Add Your Review],"Alsace white blend, White Blend",2015,Domaine Marcel Deiss
157,12.5%,"Alsace, Alsace, France",750 ml,White, France,11/1/2020,"
                      Mellow, rich notes of baked pear on this wine's nose come with sultana richness and an edge of honey. The medium-sweet palate turns the volume up on every flavor. Ripeness, roundness and a honeyed, slightly bitter edge give the wine contour. The smooth texture is wondrous. This wine is warm, round and rich, but oh so balanced. Drink by 2045.                      Anne Krebiehl MW ",Schoenenbourg Grand Cru,Domaine Marcel Deiss 2015 Schoenenbourg Grand Cru White (Alsace),$95, Alsace,95,Alsace,,Not rated yet [Add Your Review],"Alsace white blend, White Blend",2015,Domaine Marcel Deiss
158,12.5%,"Etna, Sicily & Sardinia, Italy",750 ml,White, Italy,11/1/2020,"
                      Aromas of citrus and Mediterranean brush waft out of the glass on the delicious, linear white. Racy and elegant, the mouthwatering palate doles out juicy Meyer lemon, Bartlett pear and tangy mineral before a crisp, clean finish.                      Kerin O’Keefe ",Trainara,Generazione Alessandro 2018 Trainara  (Etna),$25, Sicily & Sardinia,93,Etna,,Not rated yet [Add Your Review],White Blend,2018,Generazione Alessandro
159,11.9%,"Napa Valley, Napa, California, US",750 ml,White, US,11/1/2020,"
                      This is a barrel-fermented blend of Sémillon and Sauvignon Blanc made by Steve Matthiasson for the winery. Aged 10 months in French oak, 30% of it new, it is sublime and racy, tasting of candied lemon and exotic feijoas, with lasting freshness and complexity.                      Virginie Boone ",Blanc No 3,Ashes & Diamonds 2017 Blanc No 3 White (Napa Valley),$45, California,93, Napa,Napa Valley,Not rated yet [Add Your Review],White Blend,2017,Ashes & Diamonds
160,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,White, Italy,11/1/2020,"
                      Aromas of fragrant spring flower and white stone fruit with a delicate whiff of honey lift out of the glass. On the racy palate, vibrant acidity lends youthful tension to green melon, ginger and white pepper before a saline finish. Drink now, or hold for even more complexity. Drink through 2025.                      Kerin O’Keefe ",Nozze d'Oro,Tasca d'Almerita 2018 Nozze d'Oro White (Sicilia),$36, Sicily & Sardinia,93,Sicilia,,Not rated yet [Add Your Review],White Blend,2018,Tasca d'Almerita
161,13%,"Etna, Sicily & Sardinia, Italy",750 ml,White, Italy,11/1/2020,"
                      Cedar, citrus and botanical herb aromas shape the alluring nose. On the elegantly structured palate, vibrant acidity frames golden apple, lemon drop candy and a hint of butterscotch. It closes on a slightly honeyed mineral note.                      Kerin O’Keefe ",Santo Spirito,Tenuta delle Terre Nere 2018 Santo Spirito  (Etna),$37, Sicily & Sardinia,92,Etna,,Not rated yet [Add Your Review],White Blend,2018,Tenuta delle Terre Nere
162,12.5%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,11/1/2020,"
                      As production ramps up, quality remains consistently high in this proprietary blend of cofermented Muscat, Riesling and Gewürztraminer. Spicy, penetrating aromas of pear blossoms, ginger and kumquat lead into a lively palate with citrus skin flavor, a dash of sea salt and drying minerality. It's a well-balanced, unique white wine with splendid food pairing options.                      Paul Gregutt ",Big Salt,Ovum 2019 Big Salt White (Oregon),$18, Oregon,92, Oregon Other,Oregon,Not rated yet [Add Your Review],White Blend,2019,Ovum
163,13.5%,"Etna, Sicily & Sardinia, Italy",750 ml,White, Italy,11/1/2020,"
                      Elegant and savory, this racy white opens with delicate scents of yellow wildflowers, white stone fruit and Mediterranean scrub and a whiff of honey. It's vibrant and focused, delivering yellow apple, ripe pear, lemon zest and a mineral note of saline that lends depth. A hazelnut note lingers on the close.                      Kerin O’Keefe ",Ginestra,Calcaneus 2019 Ginestra  (Etna),$27, Sicily & Sardinia,92,Etna,,Not rated yet [Add Your Review],White Blend,2019,Calcaneus
164,13.5%,"Alsace, Alsace, France",750 ml,White, France,11/1/2020,"
                      Vivid notes of Damask rose strike first on this wine's nose, taking over on the aromatic front. The palate rounds out the rose notes with mellow sweetness on a textured, generous palate grounded in ripe pear, with a bright vein of freshness. A medium-sweet finish is dominated by the balanced, sonorous pear note.                      Anne Krebiehl MW ",Quatre/4 Kaefferkopf Grand Cru,Sick-Dreyer 2018 Quatre/4 Kaefferkopf Grand Cru White (Alsace),$28, Alsace,92,Alsace,,Not rated yet [Add Your Review],"Alsace white blend, White Blend",2018,Sick-Dreyer
165,13%,"Comté Tolosan, Southwest France, France",750 ml,White, France,11/1/2020,"
                      The wine takes its name (Vin de Lune, moon wine) from the overnight harvesting of the grapes to keep freshness. The result, in this mature wine, is a fine equilibrium between yellow fruits and delicious spice and acidity. Drink the wine now.                      Roger Voss ",Clos Triguedina Vin de Lune,Jean-Luc Baldès 2016 Clos Triguedina Vin de Lune Viognier-Chardonnay (Comté Tolosan),N/A, Southwest France,91,Comté Tolosan,,Not rated yet [Add Your Review],"Viognier-Chardonnay, White Blend",2016,Jean-Luc Baldès
166,12%,"Crémant d'Alsace, Alsace, France",750 ml,Sparkling, France,11/1/2020,"
                      Hints of yeast on the nose of this wine lead onto a creamy, elegant palate where freshness, litheness and tiny bubbles unite against a yeasty backdrop. They come together nicely, a picture of creaminess, slight apple freshness and subtle depth.                      Anne Krebiehl MW ",Emotion Brut,Jean-Baptiste Adam NV Emotion Brut White (Crémant d'Alsace),$30, Alsace,91,Crémant d'Alsace,,Not rated yet [Add Your Review],"Chardonnay-Pinot Noir, White Blend",,Jean-Baptiste Adam
167,12%,"Etna, Sicily & Sardinia, Italy",750 ml,White, Italy,11/1/2020,"
                      Racy and loaded with mineral tension, this elegant white opens with delicate aromas suggesting broom, pear and Mediterranean scrub. On the savory palate, crisp acidity and saline notes accompany yellow apple, Meyer lemon and a hint of honeyed almond.                      Kerin O’Keefe ",Nerina,Girolamo Russo 2019 Nerina  (Etna),$28, Sicily & Sardinia,90,Etna,,Not rated yet [Add Your Review],White Blend,2019,Girolamo Russo
168,12%,"Etna, Sicily & Sardinia, Italy",750 ml,White, Italy,11/1/2020,"
                      Aromas of toasted hazelnut, yellow apple and botanical herb form the delicate nose along with the barest whiff of chamomile. Racy and ethereally elegant, the linear palate offers yellow pear, Meyer lemon and saline alongside crisp acidity.                      Kerin O’Keefe ",Contrada Cavaliere,Benanti 2018 Contrada Cavaliere  (Etna),$55, Sicily & Sardinia,90,Etna,,Not rated yet [Add Your Review],White Blend,2018,Benanti
169,12.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,White, Italy,11/1/2020,"
                      Pretty aromas of white spring flowers and white stone fruit steal the show on this tangy white. The savory palate doles out creamy white peach, ripe Bartlett pear and a hint of grapefruit before white almond and fennel seed signal the close. Crisp acidity keeps it fresh.                      Kerin O’Keefe ",Regaleali,Tasca d'Almerita 2019 Regaleali White (Sicilia),$15, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],White Blend,2019,Tasca d'Almerita
170,12.5%,"Etna, Sicily & Sardinia, Italy",750 ml,White, Italy,11/1/2020,"
                      A blend of Carricante and Catarratto, this has energizing aromas of citrus, wild herb and green melon. Fresh and elegant, the focused, polished palate features Bartlett pear, white peach and Meyer lemon. It closes on notes of white almond and a hint of saline.                      Kerin O’Keefe ",Le Sabbie dell'Etna,Firriato 2019 Le Sabbie dell'Etna  (Etna),$25, Sicily & Sardinia,90,Etna,,Not rated yet [Add Your Review],White Blend,2019,Firriato
171,13%,"Pacherenc du Vic Bilh, Southwest France, France",750 ml,White, France,11/1/2020,"
                      A blend of both Manseng grapes along with the rare Petit Courbu, this wine is perfumed, ripe, full of a fine mix of yellow fruits, apples that are cut with a squeeze of lemon. A balanced, lightly spicy wine, this is ready to drink.                      Roger Voss ",Agrumes & Caetera,Domaine Capmartin 2019 Agrumes & Caetera  (Pacherenc du Vic Bilh),$18, Southwest France,90,Pacherenc du Vic Bilh,,Not rated yet [Add Your Review],White Blend,2019,Domaine Capmartin
