,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
364,15%,"Coombsville, Napa, California, US",750 ml,Red, US,9/1/2020,"
                      This wine from a historic vineyard offers lifted tones of cranberry and herb alongside well-integrated acidity. Full bodied in style, it offers dark chocolate and toffee notes in contrast to the brighter elements.                      Virginie Boone ",R.W. Moore Vineyard,Robert Biale 2017 R.W. Moore Vineyard Zinfandel (Coombsville),$60, California,93, Napa,Coombsville,Not rated yet [Add Your Review],Zinfandel,2017,Robert Biale
365,15.1%,"Shenandoah Valley (CA), Sierra Foothills, California, US",750 ml,Red, US,9/1/2020,"
                      Savory and complex in flavor, this full-bodied wine leads with aromas of dried sage, baked earth and black pepper that are followed by white-peppery, floral, meaty flavors that are distinctive and enticing. Best through 2026.                      Jim Gordon ",Estate Bottled,Easton 2016 Estate Bottled Zinfandel (Shenandoah Valley (CA)),$35, California,92, Sierra Foothills,Shenandoah Valley (CA),Not rated yet [Add Your Review],Zinfandel,2016,Easton
366,16.5%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,9/1/2020,"
                      Appealing, hyperpure aromas of cranberry, raspberry and spice are followed by rich, full-bodied, layered, palate-coating red fruit flavors that lead to a long warm, finish. It's everything there is to love about this variety. Zinophiles, this one is for you.                      Sean P. Sullivan ",,Two Vintners 2017 Zinfandel (Wahluke Slope),$29, Washington,92, Columbia Valley,Wahluke Slope,Not rated yet [Add Your Review],Zinfandel,2017,Two Vintners
367,14.57%,"Rockpile, Sonoma, California, US",750 ml,Red, US,9/1/2020,"
                      Deeply aromatic, this offers hints of bouillon, meat and grilled mushroom, earthy and profuse. The palate delves deeper into rich dark chocolate and baking spice, complemented by vanilla oak and a hint of cola. Robust tannins give it additional power and density within balanced acidity and length.                      Virginie Boone ",Jack's Cabin Vineyard,Rockpile Winery 2017 Jack's Cabin Vineyard Zinfandel (Rockpile),$49, California,92, Sonoma,Rockpile,Not rated yet [Add Your Review],Zinfandel,2017,Rockpile Winery
368,14.4%,"Adelaida District, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      There's an unexpected floral elegance to the nose of this bottling, with hints of potpourri playing alongside the more standard roasted red-fruit aromas. The palate aims for freshness, combining strawberry and hibiscus with a hint of rose petal.                      Matt Kettmann ",Mustang Springs,Peachy Canyon 2018 Mustang Springs Zinfandel (Adelaida District),$42, California,92, Central Coast,Adelaida District,Not rated yet [Add Your Review],Zinfandel,2018,Peachy Canyon
369,14.5%,"Adelaida District, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      Precise aromas of strawberry sorbet meet with a bit of smoke and a pinch of baking spice on the nose of this bottling. There's a strong amount of smoke on the palate, with lots of hickory spice, but also clove, star anise, rich red-fruit and barbecued pork flavors, making this an excellent pairing for the summer grill party.                      Matt Kettmann ",Especial,Peachy Canyon 2018 Especial Zinfandel (Adelaida District),$42, California,92, Central Coast,Adelaida District,Not rated yet [Add Your Review],Zinfandel,2018,Peachy Canyon
370,15.1%,"Rockpile, Sonoma, California, US",750 ml,Red, US,9/1/2020,"
                      Rich, layered and brimming in dense plum, baked fig and blueberry, this is a spicy, robust and mineral-driven red wine. With softened tannins and integrated oak, it allows the fruit to speak loudest, with well-seasoned accents and plenty of length on the finish.                      Virginie Boone ",Cat's Cradle,Baca 2017 Cat's Cradle Zinfandel (Rockpile),$50, California,92, Sonoma,Rockpile,Not rated yet [Add Your Review],Zinfandel,2017,Baca
371,15.5%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,9/1/2020,"
                      Abundant oak spices complement deep, ripe fruit flavors in this full-bodied, moderately tannic, classic wine. It has good heft on the palate and pours out cinnamon, vanilla and wood-smoke accents to enhance the good blackberry and dark-chocolate flavors.                      Jim Gordon ",Estate,Cedarville 2017 Estate Zinfandel (El Dorado),$26, California,92, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Zinfandel,2017,Cedarville
372,14.57%,"Rockpile, Sonoma, California, US",750 ml,Red, US,9/1/2020,"
                      Structured and mineral-driven in crushed rock and earth, this is an intense red wine that offers length and breadth. Complex black currant, blackberry and dark chocolate wrap around tangy acidity that refreshens and brightens. Still, this could stand some time in the cellar; enjoy best from 2022 through 2027. This is the last vintage of this wine as the vineyard has been replanted to Cabernet Sauvignon.                      Virginie Boone ",Cemetery Vineyard,Rockpile Winery 2017 Cemetery Vineyard Zinfandel (Rockpile),$55, California,92, Sonoma,Rockpile,Not rated yet [Add Your Review],Zinfandel,2017,Rockpile Winery
373,14.6%,"St. Helena, Napa, California, US",750 ml,Red, US,9/1/2020,"
                      From a warm site in the middle of the appellation—a head-trained site that remains family-owned—this red is thick and grainy, with elements of tomato leaf and tobacco. It has a tempered richness of dark cherry and cola that contrasts well with the firm focused tannin and oak.                      Virginie Boone ",Varozza Vineyard,Robert Biale 2017 Varozza Vineyard Zinfandel (St. Helena),$55, California,91, Napa,St. Helena,Not rated yet [Add Your Review],Zinfandel,2017,Robert Biale
374,15.5%,"Adelaida District, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      Roasted black-plum, blackberry and toasty oak aromas show on the nose of this bottling. The medium-bodied palate is framed by solid acidity and thin yet firm tannins, delivering roasted meat and smoked berry flavors.                      Matt Kettmann ",Michael's Estate Vineyard,Adelaida 2017 Michael's Estate Vineyard Zinfandel (Adelaida District),$45, California,91, Central Coast,Adelaida District,Not rated yet [Add Your Review],Zinfandel,2017,Adelaida
375,14.5%,"Mendocino, Mendocino County, California, US",750 ml,Red, US,9/1/2020,"
                      Intriguing, complex herb, olive and cedar aromas give instant interest to this full-bodied wine made from organic grapes. Ripe blackberry and black-cherry flavors follow, framed by moderate tannins for an appetizing grip.                      Jim Gordon ",Estate Grown,Barra of Mendocino 2017 Estate Grown Zinfandel (Mendocino),$20, California,91, Mendocino County,Mendocino,Not rated yet [Add Your Review],Zinfandel,2017,Barra of Mendocino
376,15.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,9/1/2020,"
                      Spicy, charred oak aromas and flavors dominate this full-bodied, tannic and mouthfilling wine, but it has the ripeness to back these up. The color is dark and deep, the aromas peppery and toasted, and the black-fruit flavors mingle nicely with a rich layer of fine-grained tannins.                      Jim Gordon ",Earthquake,Michael David 2017 Earthquake Zinfandel (Lodi),$26, California,91, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2017,Michael David
377,14.5%,"Lake County, Lake County, California, US",750 ml,Red, US,9/1/2020,"
                      Fruity, rich and moderately spicy, this is an easy wine to sip and enjoy. It offers well-concentrated blackberry flavors, mild tannins and full body, without feeling heavy or tasting too sweet.                      Jim Gordon ",,Dancing Crow 2018 Zinfandel (Lake County),$22, California,91, Lake County,Lake County,Not rated yet [Add Your Review],Zinfandel,2018,Dancing Crow
378,15.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      Candied black raspberry, puréed strawberry and a pleasant hint of prune start off this bottling from a historic vineyard. It is dry and complex on the palate, where marjoram, tobacco leaf and black pepper spice up the mulberry jam core.                      Matt Kettmann ",Dante Dusi Vineyard,Glunz 2017 Dante Dusi Vineyard Zinfandel (Paso Robles),$40, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2017,Glunz
379,14.5%,"High Valley, Lake County, California, US",750 ml,Red, US,9/1/2020,"
                      This full-bodied wine is nice and dry, packed with blackberry and black-pepper flavors and layered with fine-grained tannins. It shows very good concentration, depth and structure. Best through 2024.                      Jim Gordon ",,High Valley Vineyard 2017 Zinfandel (High Valley),$32, California,91, Lake County,High Valley,Not rated yet [Add Your Review],Zinfandel,2017,High Valley Vineyard
380,15.6%,"Calaveras County, Sierra Foothills, California, US",750 ml,Red, US,9/1/2020,"
                      This mature-tasting, complex and alluring wine has a warm, broad mouthfeel and ample raspberry and black-plum flavors. Its velvety texture shaped by fine-grained tannins give the wine an extra-smooth mouthfeel.                      Jim Gordon ",Three Daughters Estate Grown,Karine 2018 Three Daughters Estate Grown Primitivo (Calaveras County),$39, California,91, Sierra Foothills,Calaveras County,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2018,Karine
381,15%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      Smashed strawberries and blackberries make for a fruit jubilee on the nose of this fairly priced bottling, which also shows hints of fennel frond. It's much drier on the palate, where alpine-strawberry-sorbet flavors meet with subtle parsley and licorice elements.                      Matt Kettmann ",The Biker,Four Vines 2017 The Biker Zinfandel (Paso Robles),$18, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2017,Four Vines
382,14.5%,"North Coast, North Coast, California, US",750 ml,Red, US,9/1/2020,"
                      This is a grown-up wine that offers more than simply fruit or oak and boasts a good, moderately tannic texture that's quite appetizing. It develops nice complexity on the palate, showing blackberry, black pepper and a touch of tobacco.                      Jim Gordon ",Vintner's Reserve,Kendall-Jackson 2018 Vintner's Reserve Zinfandel (North Coast),$17, California,91, North Coast,North Coast,Not rated yet [Add Your Review],Zinfandel,2018,Kendall-Jackson
383,14.8%,"Lodi, Central Valley, California, US",750 ml,Red, US,9/1/2020,"
                      Richness of flavor and a good, lip-smacking texture come together nicely in this full-bodied, wonderfully juicy and lightly spicy wine. Cinnamon, vanilla and cedar accent the black cherry and blackberry flavors, while moderate tannins give good grip to the texture.                      Jim Gordon ",Mohr Fry Ranch Reserve,Scotto Family Cellars 2017 Mohr Fry Ranch Reserve Zinfandel (Lodi),$20, California,91, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2017,Scotto Family Cellars
384,15.8%,"Templeton Gap District, Central Coast, California, US",750 ml,Red, US,9/1/2020,"
                      Candied plum and berry aromas are an easy-to-like, relatively light entry to the nose of this bottling. Ripe black-currant and blackberry jam flavors sit atop of and underlying the tannic structure, with ample dried oregano, thyme and sagebrush elements and a kick of orange rind on the finish.                      Matt Kettmann ",,Zenaida Cellars 2017 Zinfandel (Templeton Gap District),$45, California,91, Central Coast,Templeton Gap District,Not rated yet [Add Your Review],Zinfandel,2017,Zenaida Cellars
385,14.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,9/1/2020,"
                      A lavish but balanced oak character brings this full-bodied wine enticing baking-spice aromas, velvety tannins and a sense of saturation that enhances the dark blueberry and blackberry fruit at its core. Best through 2026.                      Jim Gordon ",Epicenter Old Vine,Mettler Family Vineyards 2016 Epicenter Old Vine Zinfandel (Lodi),$25, California,91, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2016,Mettler Family Vineyards
